datetime,area,storage,delta storage,inflow,inflow volume,unregulated inflow,unregulated inflow volume,mod unregulated inflow,mod unregulated inflow volume,evaporation,release volume,total release
1965-03-13,,235181.266,,540.05011,,570.87,,,,12.7269573,,400.0
1965-03-14,,235279.859,,456.29657,,487.16,,,,13.0704842,,400.0
1965-03-15,,235380.063,,457.279327,,465.0,,,,13.4103909,,400.0
1965-03-16,,235711.375,,573.800537,,589.25,,,,13.4208603,,400.0
1965-03-17,,235942.5,,550.466248,,573.67,,,,13.7703142,,427.0
1965-03-18,,236207.563,,590.751831,,613.98,,,,14.1187258,,450.0
1965-03-19,,236273.828,,490.700378,,498.44,,,,14.4635372,,450.0
1965-03-20,,236207.563,,424.053101,,431.81,,,,14.7998981,,450.0
1965-03-21,,236141.297,,424.220825,,431.97,,,,15.1326551,,450.0
1965-03-22,,236239.891,,507.33667,,507.34,,,,15.1335344,,450.0
1965-03-23,,236340.094,,508.320374,,523.84,,,,15.475317,,450.0
1965-03-24,,237067.391,,824.656982,,832.42,,,,15.8352365,,450.0
1965-03-25,,237663.766,,758.836365,,789.91,,,,16.2019463,,450.0
1965-03-26,,237862.563,,564.572754,,611.26,,,,16.5571442,,456.0
1965-03-27,,237862.563,,696.52002,,712.11,,,,16.8995113,,688.0
1965-03-28,,238061.359,,1008.74762,,1024.35,,,,16.9040527,,900.0
1965-03-29,,238854.906,,1308.77832,,1332.19,,,,17.26507,,900.0
1965-03-30,,239814.938,,1392.90454,,1416.35,,,,17.6448841,,900.0
1965-03-31,,241801.266,,1910.52844,,1934.0,,,,18.0550137,,900.0
1965-04-01,,244779.938,,2504.88794,,2544.06,,,,18.174263,,994.0
1965-04-02,,248721.813,,3146.75195,,3185.99,,,,18.6824188,,1150.0
1965-04-03,,250888.172,,2251.85596,,2369.99,,,,19.171957,,1150.0
1965-04-04,,252909.969,,2121.02173,,2192.19,,,,19.2676716,,1092.0
1965-04-05,,255617.469,,1824.9574,,1880.45,,,,19.7279949,,450.0
1965-04-06,,257096.375,,1205.77795,,1293.17,,,,20.1794758,,450.0
1965-04-07,,260057.703,,2047.38733,,2095.16,,,,20.6404667,,544.0
1965-04-08,,261862.703,,1780.6521,,1844.46,,,,21.1131859,,860.0
1965-04-09,,263992.031,,2134.39478,,2198.33,,,,21.5691204,,1050.0
1965-04-10,,265400.438,,1770.97998,,1851.08,,,,21.6573639,,1050.0
1965-04-11,,265869.313,,1339.5199,,1419.82,,,,22.0808086,,1092.0
1965-04-12,,265111.344,,804.172729,,876.62,,,,22.4328594,,1175.0
1965-04-13,,265328.156,,1295.79077,,1328.04,,,,22.7758541,,1175.0
1965-04-14,,266086.125,,1568.81934,,1617.26,,,,23.171875,,1175.0
1965-04-15,,266662.531,,1477.48975,,1542.18,,,,23.5820503,,1175.0
1965-04-16,,269262.5,,2511.74536,,2560.35,,,,23.6964359,,1189.0
1965-04-17,,274208.625,,3494.87354,,3592.31,,,,24.2751408,,989.0
1965-04-18,,281067.281,,4179.46436,,4309.88,,,,25.0098438,,709.0
1965-04-19,,288607.344,,4989.40283,,5210.8,,,,25.8050041,,1175.0
1965-04-20,,297415.781,,5895.29541,,6176.44,,,,26.6575832,,1441.0
1965-04-21,,307013.031,,6452.24023,,6870.46,,,,27.1684132,,1600.0
1965-04-22,,318467.656,,7402.18945,,8134.69,,,,28.2324219,,1613.0
1965-04-23,,332650.219,,8778.14844,,9779.52,,,,29.5089588,,1613.0
1965-04-24,,345545.344,,8116.72607,,8612.8,,,,30.8016548,,1600.0
1965-04-25,,355305.875,,6536.96777,,7673.37,,,,31.9437733,,1600.0
1965-04-26,,361980.656,,4931.71826,,6152.58,,,,32.8575897,,1550.0
1965-04-27,,367110.344,,4202.93945,,5169.73,,,,33.2423325,,1600.0
1965-04-28,,370559.656,,3356.14136,,4313.93,,,,33.9937477,,1600.0
1965-04-29,,373692.0,,3196.70605,,3942.68,,,,34.722538,,1600.0
1965-04-30,,377824.125,,3701.1106,,4297.76,,,,35.4276695,,1600.0
1965-05-01,,385042.0,,5357.24951,,5960.9,,,,36.2797127,,1700.0
1965-05-02,,395529.688,,7006.37891,,7718.69,,,,37.5151634,,1700.0
1965-05-03,,405700.344,,6765.99756,,7187.22,,,,38.4137497,,1619.0
1965-05-04,,416691.344,,7261.28564,,7831.0,,,,39.8101578,,1700.0
1965-05-05,,426457.281,,6644.35938,,6988.76,,,,41.1990204,,1700.0
1965-05-06,,434377.281,,5714.34326,,5390.77,,,,42.4496536,,1700.0
1965-05-07,,439342.75,,4275.35596,,3746.71,,,,43.5750008,,1750.0
1965-05-08,,447631.406,,5755.35547,,5108.66,,,,44.7327042,,1554.0
1965-05-09,,452488.594,,4221.66504,,3450.85,,,,45.3599968,,1750.0
1965-05-10,,456765.719,,3817.71558,,2938.44,,,,46.3412704,,1638.0
1965-05-11,,459934.219,,3371.22559,,2594.65,,,,47.2012367,,1750.0
1965-05-12,,463260.0,,3450.94019,,2983.9,,,,48.0335999,,1750.0
1965-05-13,,466603.875,,3460.50684,,3064.6,,,,48.9157104,,1750.0
1965-05-14,,471290.75,,4137.75928,,4205.12,,,,49.2448082,,1750.0
1965-05-15,,476272.313,,4286.81104,,4373.56,,,,50.202343,,1750.0
1965-05-16,,479728.813,,3518.41699,,3547.37,,,,51.1550674,,1750.0
1965-05-17,,484710.375,,4287.77637,,4355.4,,,,52.1166992,,1750.0
1965-05-18,,493677.781,,5283.89648,,5458.21,,,,53.3462563,,736.0
1965-05-19,,503872.688,,5884.20752,,6312.39,,,,54.2489166,,717.0
1965-05-20,,513775.75,,6820.83594,,7488.47,,,,55.7652168,,1800.0
1965-05-21,,524951.063,,7463.0332,,8723.57,,,,57.3137436,,1800.0
1965-05-22,,538129.688,,8473.89453,,9711.47,,,,59.0462074,,1800.0
1965-05-23,,548337.0,,6976.40039,,8324.25,,,,60.0779419,,1800.0
1965-05-24,,555636.063,,6077.91504,,7681.48,,,,61.5378761,,2367.0
1965-05-25,,559578.938,,5132.38037,,6306.32,,,,62.5650024,,3113.0
1965-05-26,,562096.063,,4768.09766,,5724.84,,,,63.6020012,,3467.0
1965-05-27,,563452.438,,4016.01294,,4071.36,,,,63.8370476,,3300.0
1965-05-28,,563711.063,,3775.9458,,3510.67,,,,64.5775833,,3613.0
1965-05-29,,563969.688,,3286.28662,,2923.06,,,,65.2539063,,3123.0
1965-05-30,,565780.313,,3974.79028,,3536.52,,,,65.3499985,,3029.0
1965-05-31,,569912.438,,3916.66626,,3632.87,,,,66.2822342,,1800.0
1965-06-01,,575987.563,,4896.51416,,4733.17,,,,66.8115005,,1800.0
1965-06-02,,581088.063,,4405.79297,,4601.84,,,,68.0907822,,1800.0
1965-06-03,,586775.313,,5682.23828,,5977.06,,,,69.3397217,,2780.0
1965-06-04,,588970.688,,6060.96729,,6411.58,,,,69.7166138,,4919.0
1965-06-05,,590444.813,,5828.77002,,6280.06,,,,70.5650177,,5050.0
1965-06-06,,595260.438,,5123.90137,,5179.12,,,,71.5240707,,2660.0
1965-06-07,,604110.438,,5898.52197,,6064.43,,,,72.8188934,,1400.0
1965-06-08,,612462.625,,5647.93457,,6203.62,,,,73.5915298,,1400.0
1965-06-09,,622446.5,,6471.33447,,7368.95,,,,75.1171417,,1400.0
1965-06-10,,629810.0,,5151.00195,,6767.35,,,,76.6130295,,1400.0
1965-06-11,,637384.375,,5258.03809,,6134.72,,,,78.0435715,,1400.0
1965-06-12,,643759.125,,4653.61475,,4758.01,,,,78.7950287,,1400.0
1965-06-13,,649774.375,,4473.06543,,4426.66,,,,80.1757126,,1400.0
1965-06-14,,658060.875,,6085.84424,,6597.58,,,,81.5774078,,1867.0
1965-06-15,,666229.063,,8559.96387,,9733.0,,,,83.0997314,,4400.0
1965-06-16,,671555.375,,8515.5459,,9642.54,,,,83.7749023,,5788.0
1965-06-17,,675264.625,,8360.4873,,9510.11,,,,84.1679993,,6448.0
1965-06-18,,681284.563,,8598.6543,,9020.38,,,,84.5916061,,5521.0
1965-06-19,,689079.938,,8511.06152,,8970.52,,,,85.1927338,,4538.0
1965-06-20,,694330.875,,8890.55273,,9436.76,,,,85.7741699,,6200.0
1965-06-21,,698809.125,,8851.24414,,9852.47,,,,86.2679977,,6550.0
1965-06-22,,703053.625,,7887.99219,,8958.64,,,,87.4495316,,5704.0
1965-06-23,,707456.438,,7363.99854,,8356.7,,,,87.8292542,,5100.0
1965-06-24,,712628.188,,7751.90576,,8740.12,,,,88.3056412,,5100.0
1965-06-25,,718418.188,,7626.87402,,9168.42,,,,88.8440475,,4663.0
1965-06-26,,720811.875,,5713.77246,,7552.1,,,,89.2035675,,4462.0
1965-06-27,,722741.875,,5243.0957,,6221.17,,,,89.3932648,,4225.0
1965-06-28,,722508.125,,5310.25879,,5918.03,,,,89.4677505,,5383.0
1965-06-29,,723665.375,,5578.96436,,6241.02,,,,90.3005829,,4950.0
1965-06-30,,726522.688,,6436.15625,,7349.6,,,,90.4782639,,4950.0
1965-07-01,,728222.75,,5852.81982,,6679.67,,,,90.6803207,,4950.0
1965-07-02,,730616.438,,6202.6084,,6848.82,,,,90.8616791,,4950.0
1965-07-03,,737024.625,,6057.75244,,6851.66,,,,91.2514343,,2781.0
1965-07-04,,743012.813,,6009.27637,,6579.64,,,,91.7884827,,2944.0
1965-07-05,,746172.938,,6179.67725,,6352.34,,,,92.1749039,,4540.0
1965-07-06,,748114.875,,6075.62549,,6155.35,,,,92.3903198,,5050.0
1965-07-07,,749170.875,,5629.44434,,5642.73,,,,93.3284531,,5050.0
1965-07-08,,751033.75,,6036.30078,,6275.63,,,,93.452774,,5050.0
1965-07-09,,752410.125,,5791.09668,,6004.01,,,,93.5905685,,5050.0
1965-07-10,,756663.313,,4695.58887,,4788.79,,,,93.8287735,,2504.0
1965-07-11,,765519.938,,4962.73291,,4842.91,,,,94.3806381,,450.0
1965-07-12,,772520.688,,4027.46484,,4067.4,,,,95.1516037,,450.0
1965-07-13,,780182.063,,4360.83789,,4747.17,,,,95.7718658,,450.0
1965-07-14,,786318.0,,3592.06152,,3472.11,,,,96.3412476,,450.0
1965-07-15,,792782.063,,3758.17407,,3678.24,,,,97.7009964,,450.0
1965-07-16,,797178.188,,3215.40405,,3335.32,,,,97.3038101,,950.0
1965-07-17,,802449.188,,3156.25024,,3129.59,,,,96.8474579,,450.0
1965-07-18,,808116.5,,3355.8584,,3009.6,,,,96.4579163,,450.0
1965-07-19,,812588.688,,2753.12817,,2433.88,,,,96.0671234,,450.0
1965-07-20,,816716.5,,2579.25366,,2765.44,,,,95.5623245,,450.0
1965-07-21,,820759.125,,2536.46509,,2642.91,,,,95.878418,,450.0
1965-07-22,,824153.313,,2209.25684,,2382.32,,,,95.2985611,,450.0
1965-07-23,,827284.125,,2076.16089,,2049.53,,,,94.6774673,,450.0
1965-07-24,,830330.0,,2033.01685,,1873.28,,,,94.0388947,,450.0
1965-07-25,,831200.813,,1936.07275,,1709.94,,,,93.3126755,,1450.0
1965-07-26,,830678.313,,1733.18799,,1786.38,,,,92.4533234,,1950.0
1965-07-27,,831375.0,,1722.85571,,1722.86,,,,92.4595337,,1325.0
1965-07-28,,834331.625,,1986.85132,,1933.66,,,,91.7195511,,450.0
1965-07-29,,836332.5,,1504.65027,,1438.18,,,,91.0239716,,450.0
1965-07-30,,838866.813,,1773.22754,,1786.52,,,,90.3092728,,450.0
1965-07-31,,840100.0,,2116.87769,,2249.85,,,,89.56427,,1450.0
1965-08-01,,840014.063,,1951.84851,,2284.56,,,,89.6040115,,1950.0
1965-08-02,,841419.125,,2703.13013,,2902.94,,,,88.7711029,,1950.0
1965-08-03,,841595.313,,2083.60864,,2043.64,,,,88.8255539,,1950.0
1965-08-04,,841243.0,,1816.71411,,1683.5,,,,87.9399414,,1950.0
1965-08-05,,840714.438,,1727.39771,,1461.17,,,,87.0309601,,1950.0
1965-08-06,,839219.125,,1239.52429,,1053.32,,,,86.0840988,,1950.0
1965-08-07,,837466.688,,1109.39539,,750.63,,,,85.0982742,,1950.0
1965-08-08,,835465.875,,983.670105,,771.28,,,,84.0972214,,1950.0
1965-08-09,,833550.0,,1026.42676,,747.92,,,,83.9675674,,1950.0
1965-08-10,,831290.063,,852.454468,,534.5,,,,82.9559631,,1950.0
1965-08-11,,828766.688,,719.121582,,388.3,,,,81.9276962,,1950.0
1965-08-12,,825895.0,,542.98999,,225.77,,,,80.8831177,,1950.0
1965-08-13,,823282.5,,673.13562,,369.6,,,,79.8395615,,1950.0
1965-08-14,,820759.125,,717.549988,,440.93,,,,78.8104477,,1950.0
1965-08-15,,817749.5,,472.314484,,209.34,,,,78.6358261,,1950.0
1965-08-16,,815167.0,,562.129456,,247.15,,,,77.596344,,1825.0
1965-08-17,,812933.0,,718.752625,,417.51,,,,77.4449997,,1806.0
1965-08-18,,810438.688,,731.004761,,456.48,,,,76.4354858,,1950.0
1965-08-19,,808116.5,,817.695313,,556.71,,,,76.2611771,,1950.0
1965-08-20,,805105.688,,469.990295,,274.55,,,,75.2133179,,1950.0
1965-08-21,,802196.0,,520.86615,,234.68,,,,75.0006638,,1950.0
1965-08-22,,799303.188,,528.853027,,204.3,,,,73.9675064,,1950.0
1965-08-23,,796244.313,,382.611328,,-6.01,,,,72.9366531,,1888.0
1965-08-24,,793118.375,,410.706146,,35.9,,,,72.7481918,,1950.0
1965-08-25,,789677.125,,189.211716,,-223.38,,,,71.7035599,,1888.0
1965-08-26,,786482.063,,344.227905,,-67.33,,,,71.5021057,,1919.0
1965-08-27,,783209.0,,335.3815,,-100.77,,,,70.4667282,,1950.0
1965-08-28,,779931.813,,333.20282,,-127.34,,,,70.2703476,,1950.0
1965-08-29,,776589.625,,299.91153,,-159.54,,,,69.2370758,,1950.0
1965-08-30,,773517.688,,374.063843,,-71.69,,,,69.0452194,,1888.0
1965-08-31,,770530.813,,478.439026,,198.73,,,,68.0338974,,1950.0
1965-09-01,,767241.625,,325.927032,,59.37,,,,67.8388214,,1950.0
1965-09-02,,764206.625,,453.966522,,74.14,,,,67.617691,,1950.0
1965-09-03,,761171.688,,453.476532,,112.6,,,,66.5832291,,1950.0
1965-09-04,,758465.063,,618.906616,,253.81,,,,66.4013367,,1950.0
1965-09-05,,755514.188,,495.268982,,93.63,,,,65.4160995,,1950.0
1965-09-06,,752975.688,,703.090637,,327.72,,,,65.2553177,,1950.0
1965-09-07,,750385.125,,676.356323,,414.28,,,,64.2903366,,1950.0
1965-09-08,,749898.625,,1612.09363,,1375.45,,,,64.2003021,,1825.0
1965-09-09,,748522.25,,1288.01794,,989.75,,,,63.3337135,,1950.0
1965-09-10,,746335.125,,879.218933,,680.78,,,,63.2308807,,1950.0
1965-09-11,,743740.563,,673.328064,,438.1,,,,62.2837524,,1950.0
1965-09-12,,741474.313,,838.780029,,554.64,,,,62.1452408,,1950.0
1965-09-13,,740584.438,,532.240601,,211.82,,,,61.249321,,950.0
1965-09-14,,741070.875,,726.115723,,394.19,,,,61.2379646,,450.0
1965-09-15,,741715.563,,805.508545,,425.43,,,,60.463623,,450.0
1965-09-16,,741229.125,,672.837036,,293.85,,,,59.6617775,,888.0
1965-09-17,,738397.25,,551.911133,,149.67,,,,58.7657127,,1950.0
1965-09-18,,736327.25,,935.545288,,498.15,,,,57.8290787,,1950.0
1965-09-19,,737424.313,,2531.83154,,2180.55,,,,57.0003128,,1950.0
1965-09-20,,737586.5,,2060.11768,,2023.83,,,,56.2311249,,1950.0
1965-09-21,,737024.625,,1694.66467,,1597.96,,,,55.417511,,1950.0
1965-09-22,,735942.75,,1432.07532,,1299.22,,,,54.5715294,,1950.0
1965-09-23,,734551.813,,1275.82153,,1082.82,,,,53.7046204,,1950.0
1965-09-24,,733394.563,,1393.2002,,1188.46,,,,52.8377037,,1950.0
1965-09-25,,732237.313,,1392.76721,,1224.4,,,,51.978672,,1950.0
1965-09-26,,731155.438,,1429.53137,,1309.41,,,,49.5257111,,1950.0
1965-09-27,,730073.625,,1367.53674,,1283.51,,,,49.4735794,,1888.0
1965-09-28,,730770.938,,1326.49451,,1230.54,,,,49.4643173,,950.0
1965-09-29,,731849.063,,1518.10352,,1458.17,,,,48.7084999,,950.0
1965-09-30,,732391.875,,1372.83728,,1277.0,,,,47.9477921,,1075.0
1965-10-01,,734088.125,,1328.57324,,1172.99,,,,46.3999977,,450.0
1965-10-02,,733703.625,,1279.15503,,1099.88,,,,45.6290588,,1450.0
1965-10-03,,731849.063,,1037.58118,,787.02,,,,44.7798195,,1950.0
1965-10-04,,730228.125,,1092.9248,,914.26,,,,43.905899,,1888.0
1965-10-05,,728222.75,,960.666199,,746.6,,,,43.0315132,,1950.0
1965-10-06,,726138.188,,920.29895,,682.9,,,,42.1504745,,1950.0
1965-10-07,,724592.688,,891.634277,,619.3,,,,41.2817535,,1650.0
1965-10-08,,723590.0,,1014.87262,,743.27,,,,40.4373741,,1500.0
1965-10-09,,721889.938,,906.858398,,612.48,,,,39.592041,,1744.0
1965-10-10,,719805.375,,918.573547,,625.05,,,,38.728138,,1950.0
1965-10-11,,717106.438,,608.387146,,292.36,,,,37.8484688,,1950.0
1965-10-12,,714867.313,,839.762878,,536.4,,,,36.9697685,,1950.0
1965-10-13,,712085.375,,565.655762,,216.78,,,,36.0906601,,1950.0
1965-10-14,,710080.0,,956.722107,,655.4,,,,35.2084122,,1950.0
1965-10-15,,707456.438,,644.616089,,355.83,,,,34.3336639,,1950.0
1965-10-16,,705292.688,,875.994446,,565.17,,,,33.4600258,,1950.0
1965-10-17,,703826.375,,1227.19141,,951.84,,,,32.6218567,,1950.0
1965-10-18,,702978.188,,1476.80579,,1270.84,,,,32.5840836,,1888.0
1965-10-19,,701202.75,,1070.91187,,865.36,,,,31.7664719,,1950.0
1965-10-20,,699193.625,,952.675964,,690.63,,,,30.9328537,,1950.0
1965-10-21,,697188.188,,904.502747,,620.42,,,,30.8687897,,1900.0
1965-10-22,,695024.5,,824.293274,,541.0,,,,30.0233536,,1900.0
1965-10-23,,692864.563,,825.75824,,532.12,,,,29.1791019,,1900.0
1965-10-24,,690086.438,,846.664307,,587.83,,,,28.3283958,,2233.0
1965-10-25,,687613.625,,796.550781,,516.19,,,,28.2495003,,2029.0
1965-10-26,,684835.438,,846.171082,,577.98,,,,27.4125938,,2233.0
1965-10-27,,680436.438,,112.590393,,-87.93,,,,26.5535164,,2317.0
1965-10-28,,677579.125,,847.415588,,969.89,,,,25.6989212,,2275.0
1965-10-29,,673719.125,,383.856659,,517.69,,,,25.6101685,,2317.0
1965-10-30,,669550.0,,102.576759,,236.65,,,,24.7539635,,2192.0
1965-10-31,,666153.625,,574.740173,,686.65,,,,23.909811,,2275.0
1965-11-01,,661520.875,,414.350464,,358.38,,,,23.7942963,,2737.99829
1965-11-02,,657068.688,,625.315979,,547.02,,,,23.6618118,,2857.99829
1965-11-03,,652889.125,,804.334839,,636.83,,,,22.8107624,,2900.0
1965-11-04,,648643.938,,770.824402,,614.82,,,,21.9677925,,2900.0
1965-11-05,,644606.125,,874.953979,,697.06,,,,21.133749,,2900.0
1965-11-06,,640571.75,,626.628052,,449.15,,,,21.0216999,,2649.99756
1965-11-07,,636253.938,,566.306274,,378.2,,,,20.1812038,,2732.99707
1965-11-08,,631932.625,,629.121582,,430.46,,,,19.3450909,,2797.99854
1965-11-09,,627829.125,,840.881775,,642.75,,,,19.2391624,,2900.0
1965-11-10,,622871.75,,367.981659,,170.33,,,,18.4267387,,2857.99829
1965-11-11,,618339.563,,623.937439,,415.75,,,,17.6175289,,2900.0
1965-11-12,,613385.625,,423.901703,,205.24,,,,16.8163605,,2912.99731
1965-11-13,,608003.063,,194.756058,,162.0,,,,16.7112427,,2900.0
1965-11-14,,603401.75,,380.229523,,358.4,,,,15.9176397,,2691.99902
1965-11-15,,598800.438,,527.838379,,495.1,,,,15.139781,,2840.0
1965-11-16,,594057.375,,474.328186,,452.51,,,,15.0526409,,2857.99829
1965-11-17,,589100.0,,408.236511,,408.24,,,,14.9622126,,2900.0
1965-11-18,,584706.063,,650.251282,,628.44,,,,14.8711405,,2857.99829
1965-11-19,,580056.625,,563.054443,,563.05,,,,14.1061134,,2900.0
1965-11-20,,575599.625,,452.020477,,419.31,,,,14.0025387,,2691.99902
1965-11-21,,570817.688,,496.148132,,452.55,,,,13.8973856,,2900.0
1965-11-22,,566553.063,,623.903564,,591.22,,,,13.7978201,,2766.99756
1965-11-23,,562484.063,,805.159363,,750.71,,,,13.0633793,,2849.99756
1965-11-24,,558156.375,,674.691162,,663.81,,,,12.9671879,,2849.99756
1965-11-25,,557317.313,,2433.48169,,2520.6,,,,12.903204,,2849.99756
1965-11-26,,554797.0,,1543.84595,,1740.16,,,,12.870821,,2807.99609
1965-11-27,,550340.0,,484.425232,,593.66,,,,12.8276176,,2724.99609
1965-11-28,,545431.938,,381.657288,,403.52,,,,12.1094761,,2849.99756
1965-11-29,,540391.375,,214.805923,,247.61,,,,12.0099115,,2749.99756
1965-11-30,,535353.938,,316.336639,,338.21,,,,11.9210157,,2849.99756
1965-12-01,,530830.688,,575.528992,,597.41,,,,11.8366289,,2850.0
1965-12-02,,525985.688,,329.962219,,351.85,,,,11.1353378,,2767.0
1965-12-03,,521160.844,,423.081909,,455.92,,,,11.0516481,,2850.0
1965-12-04,,516531.188,,521.444275,,565.25,,,,10.9657965,,2850.0
1965-12-05,,512253.531,,490.867004,,545.64,,,,10.8837423,,2642.0
1965-12-06,,507681.125,,450.229156,,494.08,,,,10.8108015,,2750.0
1965-12-07,,502994.25,,492.179779,,525.08,,,,10.1384583,,2850.0
1965-12-08,,498304.531,,440.704773,,484.59,,,,10.0568781,,2800.0
1965-12-09,,493735.0,,459.257996,,503.16,,,,9.97629452,,2758.0
1965-12-10,,490043.875,,944.078247,,977.02,,,,9.90437603,,2800.0
1965-12-11,,485940.75,,736.038696,,867.92,,,,9.25792122,,2800.0
1965-12-12,,481780.375,,707.141418,,773.17,,,,9.19023418,,2800.0
1965-12-13,,477794.531,,753.099548,,797.15,,,,9.12353134,,2758.0
1965-12-14,,473167.781,,415.945099,,482.07,,,,9.05298424,,2744.0
1965-12-15,,468595.375,,499.30603,,565.49,,,,8.98000717,,2800.0
1965-12-16,,464105.625,,498.665314,,587.0,,,,8.3595047,,2758.0
1965-12-17,,460937.125,,581.754395,,625.96,,,,8.29743195,,2175.0
1965-12-18,,459722.813,,451.957855,,474.07,,,,8.26089859,,1060.0
1965-12-19,,455234.313,,541.225159,,585.47,,,,8.22039604,,2800.0
1965-12-20,,450799.938,,470.477631,,492.61,,,,8.15040493,,2702.0
1965-12-21,,445994.313,,381.268707,,392.34,,,,8.07165527,,2800.0
1965-12-22,,441348.531,,461.814789,,483.96,,,,7.99110365,,2800.0
1965-12-23,,437388.531,,765.520996,,820.9,,,,7.91775894,,2758.0
1965-12-24,,433162.969,,673.599854,,773.39,,,,7.84801769,,2800.0
1965-12-25,,428411.5,,408.420746,,530.57,,,,7.77150869,,2800.0
1965-12-26,,423765.719,,461.667786,,517.26,,,,7.69949722,,2800.0
1965-12-27,,419700.0,,586.077759,,619.45,,,,7.63217306,,2632.0
1965-12-28,,414894.375,,381.010559,,414.4,,,,7.55961943,,2800.0
1965-12-29,,410557.344,,567.222351,,611.77,,,,7.49176025,,2750.0
1965-12-30,,407152.344,,995.083313,,1050.79,,,,7.42987061,,2708.0
1965-12-31,,404110.906,,1220.34998,,1398.9,,,,7.37662363,,2750.0
1966-01-01,,400705.906,,1037.02979,,1070.56,,,,7.32337666,,2750.0
1966-01-02,,396937.344,,853.706421,,887.25,,,,7.26412344,,2750.0
1966-01-03,,392805.219,,533.380188,,589.31,,,,7.19886494,,2613.0
1966-01-04,,388402.688,,534.016724,,567.59,,,,7.12836933,,2750.0
1966-01-05,,383953.563,,510.489197,,544.09,,,,7.05527353,,2750.0
1966-01-06,,379639.656,,453.624451,,476.03,,,,6.98287344,,2625.0
1966-01-07,,375826.781,,669.196106,,702.81,,,,6.92759752,,2588.0
1966-01-08,,374237.344,,569.144958,,602.78,,,,6.89191389,,1367.0
1966-01-09,,369653.0,,442.213959,,487.08,,,,6.8501296,,2750.0
1966-01-10,,365793.563,,670.647156,,715.54,,,,6.78040266,,2613.0
1966-01-11,,361253.563,,464.50708,,498.2,,,,6.72480488,,2750.0
1966-01-12,,356895.344,,556.124146,,601.06,,,,6.66600609,,2750.0
1966-01-13,,352217.906,,312.157013,,357.12,,,,6.60629892,,2667.0
1966-01-14,,347587.0,,368.592163,,402.34,,,,6.55860376,,2700.0
1966-01-15,,342865.219,,322.746124,,356.5,,,,6.49798822,,2700.0
1966-01-16,,338145.656,,324.049591,,357.82,,,,6.86465597,,2700.0
1966-01-17,,333286.438,,128.606537,,162.39,,,,6.79712486,,2575.0
1966-01-18,,328702.125,,342.169403,,364.7,,,,6.73056221,,2650.0
1966-01-19,,323889.438,,226.998611,,260.81,,,,6.66434336,,2650.0
1966-01-20,,319574.719,,395.020355,,440.12,,,,6.59712505,,2567.0
1966-01-21,,315426.063,,561.914307,,595.76,,,,6.93839073,,2650.0
1966-01-22,,311398.938,,623.149963,,668.3,,,,6.86800003,,2650.0
1966-01-23,,306658.156,,263.318512,,285.91,,,,6.79864693,,2650.0
1966-01-24,,302274.188,,349.174927,,371.77,,,,6.73100376,,2556.0
1966-01-25,,297770.656,,382.863159,,405.46,,,,6.66537809,,2650.0
1966-01-26,,292713.563,,103.748329,,126.35,,,,6.60364532,,2650.0
1966-01-27,,288211.969,,300.962708,,323.57,,,,6.90875673,,2567.0
1966-01-28,,283550.281,,253.218414,,264.53,,,,6.84613466,,2600.0
1966-01-29,,279154.75,,387.371155,,409.99,,,,6.78187799,,2600.0
1966-01-30,,275074.094,,546.081421,,557.39,,,,6.70862103,,2600.0
1966-01-31,,271319.563,,618.46698,,641.09,,,,6.64235163,,2508.0
1966-02-01,,267023.875,,437.607635,,471.57,,,,6.58215523,,2600.0
1966-02-02,,263812.25,,328.294495,,362.26,,,,6.87306452,,1944.0
1966-02-03,,261212.266,,242.633896,,242.63,,,,6.82368135,,1550.0
1966-02-04,,258432.5,,151.974106,,174.63,,,,6.78120947,,1550.0
1966-02-05,,255545.203,,97.7386551,,117.0,,,,6.73645592,,1550.0
1966-02-06,,252872.953,,206.134415,,209.53,,,,6.69256449,,1550.0
1966-02-07,,250634.344,,376.915375,,388.25,,,,7.00399446,,1502.0
1966-02-08,,248036.125,,243.594711,,277.59,,,,6.963799,,1550.0
1966-02-09,,245673.703,,362.452728,,396.46,,,,6.92181683,,1550.0
1966-02-10,,243357.672,,385.820129,,465.22,,,,6.8804202100000005,,1550.0
1966-02-11,,240907.5,,318.170105,,352.22,,,,6.83720732,,1550.0
1966-02-12,,238358.734,,268.440308,,279.79,,,,6.79191446,,1550.0
1966-02-13,,235974.828,,351.703247,,363.06,,,,7.08456707,,1550.0
1966-02-14,,233492.328,,253.9664,,276.68,,,,7.02532005,,1502.0
1966-02-15,,230911.234,,252.231079,,263.58,,,,6.9690671,,1550.0
1966-02-16,,228396.406,,285.781219,,308.5,,,,7.25010633,,1550.0
1966-02-17,,225913.906,,252.054596,,263.42,,,,7.200284,,1500.0
1966-02-18,,223264.938,,168.265869,,179.62,,,,7.47410154,,1500.0
1966-02-19,,220948.906,,336.098297,,347.46,,,,7.43223476,,1500.0
1966-02-20,,218532.672,,285.723816,,308.46,,,,7.71759415,,1500.0
1966-02-21,,216050.172,,206.449539,,206.45,,,,7.98364258,,1454.0
1966-02-22,,213764.859,,284.836182,,284.84,,,,7.92962646,,1433.0
1966-02-23,,212142.328,,286.122467,,297.49,,,,8.20508194,,1100.0
1966-02-24,,210530.281,,291.553192,,302.92,,,,8.49258137,,1100.0
1966-02-25,,209012.063,,338.840607,,350.21,,,,8.45897675,,1100.0
